interaction_id,time_of_day,device,location
4695,Evening,Tablet,Hyderabad
4696,Afternoon,Mobile,Hyderabad
4697,Morning,Mobile,Mumbai
4698,Night,Desktop,Bangalore
4699,Evening,Desktop,Delhi
4700,Night,Mobile,Delhi
4701,Morning,Tablet,Delhi
4702,Evening,Mobile,Mumbai
4703,Night,Mobile,Hyderabad
4704,Evening,Mobile,Bangalore
4705,Afternoon,Mobile,Chennai
4706,Afternoon,Desktop,Delhi
4707,Evening,Mobile,Delhi
4708,Night,Mobile,Mumbai
4709,Night,Mobile,Chennai
4710,Night,Mobile,Mumbai
4711,Afternoon,Tablet,Mumbai
4712,Morning,Desktop,Mumbai
4713,Morning,Mobile,Hyderabad
4714,Evening,Mobile,Chennai
4715,Night,Tablet,Bangalore
4716,Evening,Mobile,Mumbai
4717,Morning,Mobile,Bangalore
4718,Morning,Mobile,Bangalore
4719,Night,Mobile,Hyderabad
4720,Evening,Desktop,Chennai
4721,Night,Mobile,Bangalore
4722,Morning,Tablet,Mumbai
4723,Morning,Mobile,Mumbai
4724,Night,Mobile,Hyderabad
4725,Evening,Tablet,Hyderabad
4726,Afternoon,Desktop,Hyderabad
4727,Night,Desktop,Bangalore
4728,Morning,Mobile,Hyderabad
4729,Afternoon,Desktop,Delhi
4730,Night,Mobile,Bangalore
4731,Afternoon,Mobile,Mumbai
4732,Night,Desktop,Chennai
4733,Morning,Desktop,Chennai
4734,Night,Desktop,Hyderabad
4735,Afternoon,Desktop,Delhi
4736,Evening,Mobile,Chennai
4737,Morning,Mobile,Chennai
4738,Morning,Desktop,Delhi
4739,Afternoon,Mobile,Bangalore
4740,Night,Mobile,Delhi
4741,Night,Mobile,Mumbai
4742,Night,Mobile,Chennai
4743,Morning,Tablet,Bangalore
4744,Morning,Mobile,Chennai
4745,Afternoon,Mobile,Hyderabad
4746,Night,Desktop,Bangalore
4747,Night,Mobile,Bangalore
4748,Afternoon,Tablet,Hyderabad
4749,Morning,Mobile,Mumbai
4750,Morning,Desktop,Mumbai
4751,Evening,Mobile,Chennai
4752,Evening,Mobile,Bangalore
4753,Night,Mobile,Bangalore
4754,Morning,Mobile,Hyderabad
4755,Night,Desktop,Hyderabad
4756,Morning,Mobile,Mumbai
4757,Evening,Desktop,Delhi
4758,Afternoon,Mobile,Bangalore
4759,Morning,Desktop,Hyderabad
4760,Evening,Desktop,Hyderabad
4761,Evening,Mobile,Hyderabad
4762,Morning,Mobile,Hyderabad
4763,Night,Desktop,Hyderabad
4764,Morning,Mobile,Hyderabad
4765,Evening,Mobile,Bangalore
4766,Morning,Desktop,Delhi
4767,Afternoon,Tablet,Hyderabad
4768,Night,Desktop,Mumbai
4769,Morning,Mobile,Chennai
4770,Evening,Mobile,Hyderabad
4771,Evening,Tablet,Delhi
4772,Night,Mobile,Mumbai
4773,Morning,Mobile,Hyderabad
4774,Evening,Tablet,Chennai
4775,Night,Mobile,Hyderabad
4776,Afternoon,Mobile,Bangalore
4777,Night,Desktop,Mumbai
4778,Morning,Mobile,Chennai
4779,Morning,Mobile,Mumbai
4780,Evening,Mobile,Bangalore
4781,Afternoon,Mobile,Delhi
4782,Morning,Tablet,Mumbai
4783,Evening,Mobile,Chennai
4784,Night,Mobile,Chennai
4785,Night,Mobile,Chennai
4786,Morning,Desktop,Mumbai
4787,Afternoon,Desktop,Bangalore
4788,Evening,Mobile,Hyderabad
4789,Morning,Mobile,Mumbai
4790,Evening,Desktop,Delhi
4791,Night,Mobile,Chennai
4792,Evening,Mobile,Chennai
4793,Night,Mobile,Hyderabad
4794,Afternoon,Mobile,Bangalore
4795,Afternoon,Tablet,Bangalore
4796,Night,Desktop,Delhi
4797,Morning,Desktop,Mumbai
4798,Night,Desktop,Hyderabad
4799,Evening,Desktop,Chennai
4800,Evening,Tablet,Bangalore
4801,Evening,Mobile,Chennai
4802,Morning,Mobile,Bangalore
4803,Afternoon,Desktop,Mumbai
4804,Afternoon,Mobile,Hyderabad
4805,Evening,Mobile,Hyderabad
4806,Morning,Mobile,Delhi
4807,Evening,Mobile,Mumbai
4808,Afternoon,Mobile,Mumbai
4809,Night,Mobile,Mumbai
4810,Evening,Mobile,Bangalore
4811,Evening,Desktop,Delhi
4812,Evening,Desktop,Chennai
4813,Afternoon,Desktop,Hyderabad
4814,Morning,Desktop,Mumbai
4815,Night,Mobile,Mumbai
4816,Night,Mobile,Bangalore
4817,Night,Mobile,Mumbai
4818,Evening,Tablet,Delhi
4819,Afternoon,Mobile,Hyderabad
4820,Night,Desktop,Hyderabad
4821,Evening,Mobile,Hyderabad
4822,Morning,Tablet,Chennai
4823,Evening,Mobile,Hyderabad
4824,Night,Desktop,Mumbai
4825,Night,Mobile,Chennai
4826,Morning,Mobile,Chennai
4827,Afternoon,Mobile,Delhi
4828,Morning,Tablet,Chennai
4829,Morning,Mobile,Bangalore
4830,Night,Tablet,Mumbai
4831,Night,Desktop,Hyderabad
4832,Afternoon,Desktop,Chennai
4833,Night,Mobile,Delhi
4834,Morning,Mobile,Bangalore
4835,Morning,Mobile,Chennai
4836,Afternoon,Tablet,Chennai
4837,Night,Tablet,Mumbai
4838,Night,Desktop,Delhi
4839,Morning,Mobile,Mumbai
4840,Morning,Mobile,Hyderabad
4841,Night,Tablet,Hyderabad
4842,Evening,Mobile,Hyderabad
4843,Morning,Desktop,Hyderabad
4844,Morning,Mobile,Chennai
4845,Morning,Mobile,Mumbai
4846,Afternoon,Desktop,Chennai
4847,Night,Mobile,Delhi
4848,Night,Mobile,Bangalore
4849,Night,Tablet,Bangalore
4850,Morning,Desktop,Bangalore
4851,Night,Desktop,Hyderabad
4852,Night,Desktop,Mumbai
4853,Night,Mobile,Delhi
4854,Afternoon,Mobile,Mumbai
4855,Afternoon,Mobile,Hyderabad
4856,Morning,Mobile,Delhi
4857,Night,Mobile,Chennai
4858,Morning,Desktop,Bangalore
4859,Morning,Mobile,Mumbai
4860,Morning,Desktop,Hyderabad
4861,Morning,Mobile,Chennai
4862,Morning,Mobile,Mumbai
4863,Morning,Mobile,Chennai
4864,Afternoon,Desktop,Hyderabad
4865,Evening,Mobile,Bangalore
4866,Afternoon,Mobile,Chennai
4867,Morning,Desktop,Bangalore
4868,Evening,Mobile,Chennai
4869,Evening,Mobile,Delhi
4870,Night,Tablet,Hyderabad
4871,Morning,Mobile,Mumbai
4872,Morning,Mobile,Chennai
4873,Afternoon,Desktop,Chennai
4874,Evening,Mobile,Delhi
4875,Evening,Mobile,Hyderabad
4876,Morning,Mobile,Mumbai
4877,Night,Mobile,Bangalore
4878,Morning,Mobile,Hyderabad
4879,Evening,Mobile,Delhi
4880,Night,Mobile,Mumbai
4881,Night,Mobile,Delhi
4882,Evening,Desktop,Hyderabad
4883,Morning,Desktop,Chennai
4884,Morning,Desktop,Bangalore
4885,Morning,Mobile,Bangalore
4886,Afternoon,Mobile,Chennai
4887,Afternoon,Mobile,Chennai
4888,Night,Desktop,Mumbai
4889,Morning,Mobile,Chennai
4890,Afternoon,Mobile,Delhi
4891,Night,Mobile,Chennai
4892,Evening,Mobile,Hyderabad
4893,Evening,Mobile,Chennai
4894,Morning,Mobile,Hyderabad
4895,Evening,Mobile,Chennai
4896,Evening,Desktop,Hyderabad
4897,Evening,Mobile,Delhi
4898,Night,Desktop,Delhi
4899,Evening,Mobile,Hyderabad
4900,Evening,Mobile,Delhi
4901,Night,Mobile,Bangalore
4902,Afternoon,Mobile,Bangalore
4903,Night,Mobile,Bangalore
4904,Afternoon,Mobile,Bangalore
4905,Night,Mobile,Mumbai
4906,Morning,Mobile,Chennai
4907,Evening,Mobile,Delhi
4908,Afternoon,Mobile,Chennai
4909,Night,Mobile,Chennai
4910,Afternoon,Mobile,Bangalore
4911,Afternoon,Tablet,Bangalore
4912,Evening,Mobile,Mumbai
4913,Afternoon,Mobile,Delhi
4914,Night,Desktop,Hyderabad
4915,Morning,Desktop,Hyderabad
4916,Morning,Tablet,Bangalore
4917,Evening,Desktop,Delhi
4918,Night,Desktop,Chennai
4919,Night,Tablet,Chennai
4920,Morning,Mobile,Hyderabad
4921,Night,Desktop,Chennai
4922,Afternoon,Desktop,Chennai
4923,Evening,Desktop,Delhi
4924,Morning,Tablet,Delhi
4925,Evening,Mobile,Bangalore
4926,Afternoon,Mobile,Delhi
4927,Morning,Tablet,Hyderabad
4928,Night,Mobile,Mumbai
4929,Night,Desktop,Hyderabad
4930,Afternoon,Mobile,Delhi
4931,Morning,Desktop,Chennai
4932,Evening,Tablet,Mumbai
4933,Morning,Mobile,Bangalore
4934,Night,Mobile,Mumbai
4935,Morning,Mobile,Chennai
4936,Morning,Desktop,Bangalore
4937,Night,Desktop,Chennai
4938,Night,Mobile,Chennai
4939,Evening,Mobile,Hyderabad
4940,Morning,Desktop,Chennai
4941,Night,Desktop,Chennai
4942,Afternoon,Mobile,Bangalore
4943,Night,Mobile,Chennai
4944,Evening,Desktop,Chennai
4945,Evening,Mobile,Bangalore
4946,Afternoon,Tablet,Bangalore
4947,Evening,Mobile,Bangalore
4948,Morning,Desktop,Hyderabad
4949,Evening,Mobile,Delhi
4950,Afternoon,Tablet,Chennai
4951,Evening,Mobile,Bangalore
4952,Afternoon,Mobile,Chennai
4953,Evening,Mobile,Chennai
4954,Night,Desktop,Hyderabad
4955,Afternoon,Mobile,Chennai
4956,Evening,Mobile,Chennai
4957,Morning,Mobile,Hyderabad
4958,Afternoon,Mobile,Mumbai
4959,Afternoon,Mobile,Chennai
4960,Evening,Mobile,Hyderabad
4961,Night,Desktop,Bangalore
4962,Night,Desktop,Delhi
4963,Evening,Desktop,Mumbai
4964,Evening,Tablet,Hyderabad
4965,Morning,Mobile,Chennai
4966,Evening,Desktop,Delhi
4967,Afternoon,Mobile,Delhi
4968,Evening,Mobile,Mumbai
4969,Morning,Mobile,Hyderabad
4970,Evening,Mobile,Chennai
4971,Evening,Mobile,Bangalore
4972,Afternoon,Mobile,Bangalore
4973,Night,Desktop,Chennai
4974,Evening,Mobile,Chennai
4975,Morning,Mobile,Delhi
4976,Evening,Mobile,Mumbai
4977,Evening,Mobile,Bangalore
4978,Afternoon,Mobile,Hyderabad
4979,Night,Mobile,Delhi
4980,Night,Mobile,Hyderabad
4981,Night,Desktop,Delhi
4982,Evening,Desktop,Delhi
4983,Afternoon,Mobile,Bangalore
4984,Afternoon,Mobile,Delhi
4985,Evening,Desktop,Delhi
4986,Afternoon,Mobile,Bangalore
4987,Night,Mobile,Bangalore
4988,Afternoon,Mobile,Chennai
4989,Evening,Desktop,Hyderabad
4990,Evening,Mobile,Mumbai
4991,Morning,Desktop,Delhi
4992,Morning,Mobile,Chennai
4993,Afternoon,Mobile,Chennai
4994,Afternoon,Mobile,Bangalore
4995,Evening,Desktop,Delhi
4996,Morning,Desktop,Bangalore
4997,Morning,Mobile,Hyderabad
4998,Night,Mobile,Delhi
4999,Night,Mobile,Delhi
5000,Evening,Mobile,Hyderabad
